full_query,label,template_id,malicious_input,malicious_input_desc
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 674.0",0,airport-S11,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 295.0",0,airport-S2,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""DE-BY""",0,airport-S8,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT * FROM airport WHERE gps_code = ""AK69"" OR local_code = ""RK8L""",0,airport-S4,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""BR"" LIMIT 5",0,airport-S5,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-TX""",0,airport-S8,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Watson Flight Strip""",0,airport-S3,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Tejeda Heliport""",0,airport-S3,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""BR"") OR a.elevation_ft > 1525.0",0,airport-S11,,
"SELECT * FROM airport WHERE gps_code = ""CYPC"" OR local_code = ""TRD""",0,airport-S4,,
SELECT * FROM airport WHERE icao_code = 'VYMS';,0,airport-S1,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""BR-MT""",0,airport-S8,,
"SELECT * FROM airport WHERE continent = ""OC"" AND iso_region LIKE ""US-MI""",0,airport-S8,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""Bombay, Sahar International Airport"") OR name LIKE ""JX3""",0,airport-S10,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""BR""",0,airport-S6,,
"SELECT id FROM airport WHERE name = ""Araracuara Airport""",0,airport-S7,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""RU""",0,airport-S6,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Lake Muskoka/Boyd Bay Seaplane Base""",0,airport-S3,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Melissa Memorial Hospital Heliport""",0,airport-S3,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Young Creek Airport""",0,airport-S3,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""TE12"") OR name LIKE ""Fazenda Barra do Cupim""",0,airport-S10,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Kingsville Intermediate Field""",0,airport-S3,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""BR""",0,airport-S9,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Ward Ranch Airport"");",0,airport-S12,,
"SELECT * FROM airport WHERE gps_code = ""SHTL"" OR local_code = ""SC50""",0,airport-S4,,
"SELECT id FROM airport WHERE name = ""Avaste Airfield""",0,airport-S7,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""EC"") OR a.elevation_ft > 1420.0",0,airport-S11,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Fazenda Água Azul Airport"");",0,airport-S12,,
"SELECT id FROM airport WHERE name = ""Ibri Airport""",0,airport-S7,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Silampari Airport"");",0,airport-S12,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Sliven Barshen Airfield""",0,airport-S3,,
"SELECT * FROM airport WHERE gps_code = ""SJR7"" OR local_code = ""NK79""",0,airport-S4,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-WY""",0,airport-S8,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""IT""",0,airport-S6,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""JP"" LIMIT 5",0,airport-S5,,
"SELECT * FROM airport WHERE gps_code = ""MYER"" OR local_code = ""MD51""",0,airport-S4,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""SK-BC""",0,airport-S8,,
SELECT * FROM airport WHERE icao_code = 'VNLK';,0,airport-S1,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
SELECT * FROM airport WHERE icao_code = 'EIKY';,0,airport-S1,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-VA""",0,airport-S8,,
"SELECT * FROM airport WHERE gps_code = ""SMCA"" OR local_code = ""DDH""",0,airport-S4,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 472.0",0,airport-S11,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""FR"" LIMIT 5",0,airport-S5,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Omaruru Game Lodge Airport""",0,airport-S3,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""KE"") OR a.elevation_ft > 256.0",0,airport-S11,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""CA""",0,airport-S9,,
"SELECT * FROM airport WHERE gps_code = ""YWJS"" OR local_code = ""SP0583""",0,airport-S4,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 585.0",0,airport-S11,,
"SELECT * FROM airport WHERE gps_code = ""81NJ"" OR local_code = ""MU09""",0,airport-S4,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Skeen Ranch Airport"");",0,airport-S12,,
"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""US-SD""",0,airport-S8,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 870.0",0,airport-S2,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""BR""",0,airport-S9,,
"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""US-TX""",0,airport-S8,,
"SELECT id FROM airport WHERE name = ""Fazenda Onça do Barão""",0,airport-S7,,
SELECT * FROM airport WHERE icao_code = 'AYOO';,0,airport-S1,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Dunedin Hospital Helipad"");",0,airport-S12,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Meigui Haian Pengxiang Helicopter Base""",0,airport-S3,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 10.0",0,airport-S11,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 26.0",0,airport-S2,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""JP"" LIMIT 5",0,airport-S5,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""CZ"" LIMIT 5",0,airport-S5,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US"" LIMIT 5",0,airport-S5,,
"SELECT * FROM airport WHERE gps_code = ""ETHL"" OR local_code = ""GPO""",0,airport-S4,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US"" LIMIT 5",0,airport-S5,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Akazhar Airport""",0,airport-S3,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Villemoutier Airfield"");",0,airport-S12,,
SELECT * FROM airport WHERE icao_code = 'UEBS';,0,airport-S1,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US"" LIMIT 5",0,airport-S5,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""MX""",0,airport-S9,,
"SELECT * FROM airport WHERE gps_code = ""SAVT"" OR local_code = ""6OK2""",0,airport-S4,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Gilgandra Airport""",0,airport-S3,,
SELECT * FROM airport WHERE icao_code = 'YDMG';,0,airport-S1,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 7.0",0,airport-S2,,
"SELECT * FROM airport WHERE continent = ""OC"" AND iso_region LIKE ""US-TX""",0,airport-S8,,
SELECT * FROM airport WHERE icao_code = 'KPDC';,0,airport-S1,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-FL""",0,airport-S8,,
"SELECT id FROM airport WHERE name = ""Burley Municipal Airport""",0,airport-S7,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""US-ND""",0,airport-S8,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""North Shore Aerodrome"");",0,airport-S12,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""PA""",0,airport-S6,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Far Eastern Federal University (DVFU) Campus Helipad"");",0,airport-S12,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""KR""",0,airport-S9,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Poplar Bluff Regional Medical Center Heliport""",0,airport-S3,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""SSPJ"") OR name LIKE ""41VA""",0,airport-S10,,
"SELECT * FROM airport WHERE gps_code = ""EYIG"" OR local_code = ""C86""",0,airport-S4,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""AU""",0,airport-S6,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""GR-B""",0,airport-S8,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""MZ"" LIMIT 5",0,airport-S5,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Tundra Copter Heliport""",0,airport-S3,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT * FROM airport WHERE gps_code = ""VNRC"" OR local_code = ""SNRJ""",0,airport-S4,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""BW""",0,airport-S9,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Fresno Chandler Executive Airport""",0,airport-S3,,
"SELECT * FROM airport WHERE gps_code = ""UEML"" OR local_code = ""PA0155""",0,airport-S4,,
"SELECT id FROM airport WHERE name = ""Pogradec Heliport""",0,airport-S7,,
"SELECT id FROM airport WHERE name = ""Cóbreces Airfield""",0,airport-S7,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Eisenhüttenstadt Airfield"");",0,airport-S12,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Marshall Field"");",0,airport-S12,,
"SELECT * FROM airport WHERE gps_code = ""88TS"" OR local_code = ""N61""",0,airport-S4,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Pucón Airport"");",0,airport-S12,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Bethel Regional Airport""",0,airport-S3,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Sophia University Yotsuya Campus Helipad"");",0,airport-S12,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 1780.0",0,airport-S2,,
"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""US-NY""",0,airport-S8,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 369.0",0,airport-S2,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 239.0",0,airport-S11,,
"SELECT id FROM airport WHERE name = ""Iberia Airport""",0,airport-S7,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""CU""",0,airport-S9,,
SELECT * FROM airport WHERE icao_code = 'BIBD';,0,airport-S1,,
"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""ES-PV""",0,airport-S8,,
"SELECT id FROM airport WHERE name = ""Rigo Heliport""",0,airport-S7,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""ZA""",0,airport-S6,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""AU""",0,airport-S6,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
"SELECT id, name, icao_code FROM airport WHERE elevation_ft BETWEEN 25.0 AND 649.0",0,airport-S2,,
SELECT * FROM airport WHERE icao_code = 'VDST';,0,airport-S1,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Arrow Airpark"");",0,airport-S12,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""US""",0,airport-S6,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""AGA"") OR name LIKE ""SJWA""",0,airport-S10,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""US"") OR a.elevation_ft > 129.0",0,airport-S11,,
"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""US-TN""",0,airport-S8,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Scherler Private Airstrip""",0,airport-S3,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Anderson Airport"");",0,airport-S12,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""The Nest"") OR name LIKE ""SIBS""",0,airport-S10,,
SELECT * FROM airport WHERE icao_code = 'NSFA';,0,airport-S1,,
"SELECT a.name, a.municipality, a.iso_country FROM airport a WHERE a.type IN ('large_airport', 'medium_airport') AND a.iso_country = ""US""",0,airport-S9,,
SELECT * FROM airport WHERE icao_code = 'KRKW';,0,airport-S1,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Musula Airstrip""",0,airport-S3,,
"SELECT * FROM airport WHERE continent = ""AS"" AND iso_region LIKE ""GB-ENG""",0,airport-S8,,
"SELECT icao_code, iata_code, local_code FROM airport WHERE name LIKE ""Walton Wood Airfield""",0,airport-S3,,
"SELECT * FROM airport WHERE gps_code = ""KMQY"" OR local_code = ""TYQ""",0,airport-S4,,
"SELECT * FROM airport WHERE continent = ""EU"" AND iso_region LIKE ""US-MN""",0,airport-S8,,
SELECT * FROM airport WHERE icao_code = 'GCHI';,0,airport-S1,,
"SELECT id, ident, name FROM airport WHERE iso_country = ""AU""",0,airport-S6,,
SELECT * FROM airport WHERE icao_code = 'MWCB';,0,airport-S1,,
SELECT * FROM airport WHERE icao_code = 'LIRP';,0,airport-S1,,
"SELECT * FROM airport WHERE continent = ""SA"" AND iso_region LIKE ""US-OR""",0,airport-S8,,
"SELECT a.id, a.name, a.type, a.iso_country, a.municipality FROM airport a WHERE a.elevation_ft > (SELECT AVG(elevation_ft) FROM airport WHERE iso_country = ""BR"") OR a.elevation_ft > 459.0",0,airport-S11,,
"SELECT * FROM airport WHERE gps_code = ""RKSM"" OR local_code = ""DN53""",0,airport-S4,,
"SELECT id, length_ft, width_ft,surface, lighted, le_ident, he_ident FROM runways where airporf_ref = (SELECT id FROM airports WHERE name = ""Clarke Island Airport"");",0,airport-S12,,
SELECT * FROM airport WHERE icao_code = 'ZGCD';,0,airport-S1,,
"SELECT a.id, a.name, a.municipality, a.iso_country FROM airport a WHERE a.id IN (SELECT id FROM airport WHERE keywords LIKE ""Camp Nemuro, JASDF"") OR name LIKE ""EBDL""",0,airport-S10,,
